Customer ID,Gender,Age,Married,Number of Dependents,Zip Code,Satisfaction Score,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Offer A,Offer B,Offer C,Offer D,Offer E,Cable,DSL,Fiber Optic,Month-to-Month,One Year,Two Year,Bank Withdrawal,Credit Card,Mailed Check
9348-YVOMK,1.0,60.0,0.0,0.0,4.57585096535324,3.0,-0.005395853150174823,-0.11548521843827841,31.585553247886338,0.9408682986830605,23.56614774311945,0.39504737857980843,0.5834665107938884,4.704550525980036,0.21899591172873673,0.314423767494065,0.32250913413569504,0.22504542631832536,0.48544837566883725,0.47594652908515933,0.31336311688390184,0.48702961624937724,0.5699835045289319,59.763592615588855,2158.82997256335,1.9443044345640843,5.922701960717947,769.8727324583143,2932.687323315736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3262-EIDHV,0.0,66.0,0.0,0.0,3.0,3.3785295914494116,0.0,-0.17078146288132046,42.0,0.8025079155765162,27.0,1.0,1.0,30.0,0.0,0.3736539830532474,1.0,0.0,0.0,0.0,0.0,1.0,0.0,55.65,2421.7489042976395,0.0,0.0,1134.0,3555.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8747-UDCOI,0.0,52.0,0.0,0.0,3.0,5.0,0.0,0.0,15.0,1.0,40.97,1.0,0.0,-6.939448063042622,-0.14225591062430337,-0.06360792602039333,0.0,0.0,0.0,0.0,-0.06309981738850878,0.0,0.0,25.05,369.1,0.0,0.0,614.55,983.6548186619972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0623-IIHUG,0.0,63.0,1.0,0.816655590371292,3.0,5.0,1.0,4.479467518814106,59.0,1.0,35.23,1.0,1.0,19.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8057863599377697,106.15,6256.203801472062,0.0,0.0,2078.57,8334.77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0928-JMXNP,1.0,44.0,0.0,0.0,3.0,1.0,0.0,0.0,8.0,1.0,19.49,0.0,1.0083445276515217,10.0,0.20341514208955064,0.0,1.0,0.0,0.6683818787214326,0.9817406635141693,1.0,0.0,1.0,94.7,740.3,-0.01755967461767649,80.0,155.92,976.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0991-BRRFB,1.0,48.0,1.0,0.0,4.4977608452295215,3.504383803057796,1.0,2.0,61.0,1.0,11.53,1.0,0.015415081516087059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036787606776517934,0.0,0.0,25.45,1538.6,0.0,0.0,703.3299999999999,2241.93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2249-YPRNG,0.5031877736141767,43.15202632045753,0.9764736636769511,1.543475187256499,2.9155828610817824,5.0,1.0,7.0,20.0,0.9715246512233513,7.31,0.0,0.0,0.0,0.0,0.10418995510956341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,395.6,0.0,-0.014966883180275836,146.2,541.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3427-GGZZI,0.0,55.0,0.09351362020650006,2.0,3.0,4.048593998930234,0.0,0.0,65.0,0.807910780928669,19.25,0.0,1.0,19.0,0.7109119409141409,1.0,1.0,0.0,0.5013429175906898,0.0,-0.016751069664753815,1.0,0.0,61.35,3874.1,0.0,0.0,1251.25,5125.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7956-XQWGU,0.5066172801735102,46.3983065854565,0.4892164976733175,0.43288506652380376,4.0,3.0,0.4703817139462118,1.9197389243549756,33.569178218528606,0.9394271358912967,22.882736539988265,0.385206744988115,0.5496606510285228,13.432320415642604,0.2630028521425311,0.3193334730484475,0.33284501925616394,0.2433486977934588,0.47339438934464706,0.45171580415741197,0.38674026697541863,0.4614767928455066,0.5319860354011448,58.15762058686581,2207.6031015187627,1.884444267949813,5.935331858103015,771.7281431599569,2983.3877710668444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5318-YKDPV,0.0,46.0,0.0,0.0,3.0,2.0,0.0,0.0,9.0,1.0,29.7,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9347404195735904,1.0,83.3,803.3,0.0,0.0,267.3,1070.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2398-YPMUR,1.0,29.0,0.0,0.0,4.0,5.0,0.004001504553917179,0.6280866111649621,33.13821999443192,0.9779646818290395,24.290788280058088,0.3216273706081455,0.4945046867335118,20.01284088251236,0.09839883947398337,0.3098187353642624,0.30978724780784217,0.30894336802412525,0.4560174878321126,0.4048080078886286,0.4812758994353702,0.3944971740920422,0.471249046182025,54.2199506818068,2171.0242232691003,1.8377499019067287,6.262268522692554,781.7900659242692,2957.2388234728755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432-FPAXX,0.0,19.0,0.0,0.0,3.3658868533421025,5.0,-0.014181998968338223,0.0,24.0,1.034122057263265,26.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.15,553.0,0.0,0.0,639.36,1192.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8305-VHZBZ,0.49306455489610745,72.09843439536712,1.0109683686000794,0.6815601321662739,2.0,3.6610256258631746,1.0,8.0,56.0,1.0,5.93,0.4271990417927918,0.9987210479673068,19.0,1.0,0.0,0.0,0.5077732549601482,1.0,1.0,0.0,0.0,1.0,72.6,4084.35,0.0,139.99493828806146,332.08,4556.43,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6897-RWMUB,0.0,69.0,0.0,0.0,5.627676534766775,1.0,0.0,0.0,13.0,1.0,7.22,1.0,1.0,28.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,100.8,1308.1,0.0,0.0,93.86,1401.9599999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8782-LKFPK,1.0,62.0,1.0,0.0,24.0,3.0,0.9709856147339211,3.4423507525002197,35.7217990042673,0.9654340074896801,20.85630808556457,0.4982211308255745,0.5543383522441497,6.325201049935227,0.08461792002566088,0.32958682087688607,0.3329446296072355,0.2103536335458155,0.5617855373685492,0.47832244954453096,0.3140499470710937,0.45972190064910445,0.652125787205389,59.74190761202757,2326.871402742219,2.71497002506717,6.640989953938603,777.7001083510173,3108.4965729105525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6907-CQGPN,0.5060307772158562,49.157561762956675,1.0,0.0,5.0,3.0,1.0,8.0,58.0,1.0,37.95,1.0,1.037075577868427,18.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9478865545524642,1.0,110.65,6517.183170636039,0.0,9.463894517170157,2201.1000000000004,8727.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1265-HVPZB,0.0,28.0,0.0,0.0,35.0,2.304856566953096,0.0,0.0,2.0,1.0,19.76285430406601,0.0,0.0,0.0,0.0,0.0,0.0,-0.10337471199872439,0.047862206961901244,0.0,0.0,0.0,1.0,20.7,39.85,0.0,0.0,27.78,67.63942097904487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7056-IMHCC,0.0,45.0,0.0716121980027315,3.0,4.0,4.0,0.0,0.0,18.0,1.0,42.45,0.27922309622856745,1.0,28.0,1.0,0.0,0.29501388171198994,0.39410471883712106,0.0,1.0,0.996300290409731,1.0,0.4734142196140982,64.8,1166.7,0.0,0.0,764.0995316593161,1930.8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3585-ISXZP,1.0,24.0,0.0,0.0,3.0,5.0,-0.01644625337831602,0.0,31.0,1.1192868504816473,17.18,1.0,1.0,76.0,0.0,0.0,0.4210850558601588,1.0,0.0,0.0,0.0,1.0,0.0,81.7,2548.65,0.0,0.0,532.58,3081.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5846-NEQVZ,0.5095461021295422,46.871351499495745,0.010323742909239186,0.10126264686322473,3.994479767468011,4.0,0.0,0.0,1.0,1.0,26.15,0.0,0.9356120950003128,21.64560725662784,0.0,0.0,0.0,0.0,0.06142086071991186,0.0,0.0,1.0,1.0,44.0,44.0,0.0,0.0,26.15,70.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3070-BDOQC,0.5084961889062681,35.0,0.0,0.0,5.183416200240714,1.0,-0.01772094203028224,-0.30426311723303257,8.0,1.0,32.31,0.0,1.0,31.88178357995525,1.0,0.0,0.0,0.18686467883235836,1.0,0.0,0.0,0.925410420635761,0.0,84.95,668.4,0.0,0.0,258.48,926.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2452-MRMZF,0.5001250956624099,48.09786386149108,0.970884575764754,0.7437500308636713,2.0,3.0,1.0,3.771281533641936,36.0,1.0,19.24,0.9715113291583203,1.0,18.0,0.5710884756215774,1.0,1.0,1.0,0.0,1.0,1.0,0.45965071580800587,1.0,106.05,3834.4,0.0,50.0,692.64,4577.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7301-ABVAD,0.5101920872787324,56.842942127294855,0.03538201439435701,-0.16395216317095263,4.0,1.0,0.0,0.0,18.0,0.7629081112044425,20.86,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.624342120443394,874.8,0.0,0.0,375.4715535340839,1250.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9509-MPYOD,1.0,40.0,1.0,0.0,2.0,3.379114991623216,1.0,5.499766640294711,72.0,1.0,24.24,1.0,1.0,29.256209582760217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.3,3983.6,0.0,0.0,1745.2791245690496,5728.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1389-WNUIB,0.5032223972360144,20.0,0.9641475141280553,0.0,4.0,3.298274782732704,1.0,7.0,59.0,1.0,41.15,1.0,0.9086258561919522,37.4466623764237,1.0,1.174291816139878,1.0,1.0,0.0,1.0,1.0,0.0,0.6348107981759812,107.0,6152.3,0.0,0.0,2427.85,8580.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0962-CQPWQ,1.0,39.0,0.0,0.0,4.0,3.32382144908783,0.0,0.0,1.0,1.0,25.77,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.21408329856584501,0.0,0.1389980847360498,1.0,0.5411774773960404,54.86483093849103,49.05,0.0,0.0,25.76488786376293,74.82,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4184-TJFAN,1.0,21.0,1.0,1.0,3.0,3.0,0.0,-0.6400043125365593,64.0,1.1982705077270204,34.58,1.0,1.0,27.0,0.3719556498591851,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,91.8,4059.0178423873867,0.0,-1.8681264961336668,2213.12,6270.259607490987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3533-UVMOM,0.0,56.0,1.0,2.0,4.0,5.0,1.0,3.0,31.107951768351114,1.0,23.640064493197634,0.3259611197894873,0.0,0.0,0.0,0.0,-0.028194383448114757,0.0,0.05607963959901863,0.0,0.0,-0.00862105506908084,0.35243328880906943,23.5091692394088,702.9,0.0,0.0,740.52,1443.42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5569-KGJHX,0.0,20.0,0.0,0.0,4.0,4.0,0.0,0.0,25.0,1.0,32.33,0.49973561159838653,1.0,51.0,0.0,0.3288127921981522,0.5585839680214327,1.0,0.613199764501231,1.0,1.0697835987047415,1.0,0.0,95.9552315347863,2352.97717440737,0.0,0.0,808.25,3161.2204541518317,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
6087-MVHJH,1.0,29.0,1.0,0.0,3.0,4.0,1.0,5.0,17.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9650244633670588,0.0,53.06921573806911,934.8,47.73,0.0060156561918089935,0.0,887.0699999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6152-ONASV,0.5088309848826028,23.171726936486884,1.039415560320669,1.607869647353718,3.891897964186299,4.0,1.0,5.1712450874138245,63.0,1.0,42.17,0.0,1.0,73.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,74.5,4674.55,0.0,0.0,2656.71,7331.259012044171,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8400-WZICQ,0.0,56.0,0.0,0.0,4.0,4.0,0.0,0.0,42.0,1.0,20.27,1.0,1.0,19.298161250386258,0.0,0.18810581749721006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.45,3373.4,0.00878988588390247,0.0,851.34,4224.74,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6994-ORCWG,1.0,21.0,0.0,0.0,3.0,3.1222924790094355,0.0,0.0,2.0,1.0,23.52,0.0,0.980074215589135,48.0,0.19269465166717142,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6694472301813976,70.3,132.4,0.0,0.0,47.04,179.44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3071-VBYPO,0.0,34.0,1.0,0.42938358069796734,3.5995643146975027,3.0,1.0,2.0,61.0,0.9125683334283714,42.85,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9741220874695713,1.0,49.7,2961.4,0.0,0.0,2613.85,5575.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9800-OUIGR,1.0,23.0,0.06497972226065682,2.0,4.0,4.205921218750489,0.0,0.0,35.0,1.0,10.11,0.0,1.0,73.0,0.0,0.0,0.0,0.7062993854854999,1.0,1.0,1.0,0.9315555351761546,1.0,72.1,2495.15,0.0,0.0,353.85,2849.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3874-EQOEP,0.5073428059960765,48.56938563682359,0.5086555739789764,0.21617390344045773,4.0,1.0,0.48325965331933113,1.2654137085227595,32.59488562680511,0.9237346161219513,22.76684844291831,0.41271946419367567,0.5916667864607116,13.019208653991424,0.42543258917046617,0.2983982426970778,0.33408280021758185,0.20251970889926796,0.4724129912163866,0.4651089648651904,0.3789518144422276,0.5142544533816575,0.5745018249174314,60.81851536944654,2159.908767905552,1.6710330012603223,5.326525203411708,765.7438010647103,2929.317970191904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3957-LXOLK,1.0,29.491640578260267,0.0,0.0,30.0,3.0,0.0,0.0,67.0,0.9219674122063317,37.32,1.0,1.0,59.0,1.0,1.0,1.0,0.7176705605561945,1.0,1.0,1.0,1.0,1.0,88.43877153910202,5903.15,1.5557990964113302,0.0,2500.44,8402.034168765138,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3621-CEOVK,0.0,52.366582273980086,1.0,0.0,3.0,3.0,1.0,6.0,39.0,1.0,15.917126850464317,0.0,1.0,18.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8352258943594342,0.9718146337373406,0.0,99.1,3877.95,0.0,0.0,356.07000000000005,4234.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8942-DBMHZ,0.0,49.0,0.0,0.0,4.56792299670092,2.2238965758069464,-0.018267610773289707,0.44331361606279196,51.93833057895159,1.0,23.62,1.0,1.0,21.0,1.0,1.0,1.0,0.6400576966295607,1.0,0.0,0.0,1.0,0.0,98.0,6218.412380393409,0.0,0.0,1488.0600000000002,7706.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2085-JVGAD,1.0,74.0,1.0,0.0,4.0,1.0,0.9552361621690542,2.0,3.8700637248448686,1.0,46.5,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,86.65,856.65,0.0,0.0,465.0,1321.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7643-RCHXS,0.0,62.0,0.3025649745831122,0.0,3.0,3.0,0.2735742088135084,0.0,27.0,1.0976902775720738,35.77,0.0,0.0,0.0,0.0,0.03142245762579654,0.009133319318758715,0.0,0.0,0.0,0.0,-0.019079973850036014,1.0,23.525135094427092,538.2,0.0,0.0,965.79,1503.9900000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6172-FECYY,1.0,37.0,0.0,0.0,3.0,3.0,0.0,0.0,6.546205805539131,1.0,32.66769923541458,0.0,1.0,26.0,0.260474814586882,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,98.9,1064.95,0.0,0.0,463.3,1528.2381848603982,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
8773-HHUOZ,0.0,54.41261604797881,1.0,0.0,2.0,1.0,1.0,1.0,62.0,1.0,48.58,0.0,1.0,20.260944156681486,0.0,1.0,1.0,0.0,1.0,1.0,0.7527264011257943,1.0,1.0,100.15,6283.3,0.0,0.0,3011.96,9295.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6372-RFVNS,1.0,47.9540070946636,1.0,0.0,4.0,3.092322447784615,0.9686134446019545,3.8000313045240137,35.705967229177105,0.9370285458844343,22.519514790283644,0.3977754751689889,0.5498493599519828,10.0941537300132,0.2283752793049098,0.32166330196024495,0.34516107462924095,0.2355312613695385,0.4996362881266654,0.46671555762373906,0.3798153419398703,0.47084090214216157,0.5467582792290882,58.353736868299016,2294.944238716606,2.0447509446522885,5.933429244112264,786.4656708617046,3085.3008984048515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0121-SNYRK,1.0,23.0,0.0,-0.283131102518942,4.0,1.0,0.0,0.0,1.0,1.0,14.26,0.0,1.0,46.0,0.0,0.0,0.0,0.04022124493025203,0.653316930292422,1.0,1.0,0.8957370788300956,1.0,88.35,88.36200837747647,0.0,0.0,14.26,102.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
9036-CSKBW,1.0,42.0,0.2691148554898134,0.0,4.0,2.0,0.252990761977036,0.0,1.0,1.0,48.96,0.0,0.0,0.0,0.0,0.03484042475883384,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.886634349081024,19.45,0.0,0.0,48.94285692636575,68.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0549-CYCQN,0.0,45.0,1.0,2.0,3.0,5.0,1.0,1.0,59.0,1.0,2.47,0.28346667890206334,0.017963110777019398,0.0,0.0,0.0,0.10635365761139537,0.0,0.0,0.0,0.0,0.0,0.0,20.874660676320524,1286.0,0.0,0.0,145.73000000000002,1431.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0877-SDMBN,1.0,53.0,1.0,0.0,4.62444732428866,3.0,0.9680119323916914,3.751863570118262,35.58333666603451,0.933335198487871,22.369615930326383,0.40889397294011076,0.5605137856587755,7.533611285045932,0.22494161149895947,0.3255652530050265,0.34765309455034765,0.22702844815108236,0.5078289631122592,0.4773069225563048,0.35252520262052245,0.4803161782530523,0.5615558706829965,59.03905247267888,2301.9577531059977,2.107243823272394,5.981140011240401,784.939172806815,3090.773435573249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5159-YFPKQ,0.5057011026259777,45.290761816429885,1.0486889597104243,1.2560328411777932,4.0,3.79574819039765,1.0,4.0,72.0,1.0,12.58,1.0,0.0,1.1034289059225522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.65,1887.0,0.0,0.0,905.76,2792.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6923-JHPMP,0.5031414689005486,41.5202961891299,1.0,0.0,3.6985609753359965,4.0,1.0,10.0,12.0,1.0,11.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020851443553193683,0.0,19.8,202.25,0.0,0.0,132.48,334.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0315-LVCRK,1.0,45.0,0.0,0.0,4.934003872963046,2.276958797120869,0.0,0.0,1.0,1.0,15.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04507309998154273,0.34683510153464947,19.75,19.75,0.038841948494638144,0.0,15.77,35.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1956-YIFGE,1.0,54.0,1.0,2.0,5.0,4.0,1.0,4.48502735635701,58.0,1.025720787177594,5.01,1.0,0.9913963345771303,23.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,94.35,5563.65,0.0,0.0,290.58,5854.239035274755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9881-VCZEP,0.0,64.0,0.0,0.0,5.126039260288202,3.0,0.0,0.0,15.0,1.0,32.07,0.7724956792442771,1.0,28.0,0.0,1.0,0.5089950446746577,0.31453745898789365,1.0,1.1988757067080185,1.0,0.0,1.0,100.15,1415.0,0.0,0.0,481.05,1896.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0486-LGCCH,0.5057639775191916,74.0,0.0,0.0,3.929659173450241,4.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,11.497460635943373,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,54.6,1803.7,0.0,0.0,0.0,1803.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0487-CRLZF,0.5072954510446454,44.1212137867412,0.9542007924583955,1.7098610847513187,3.402621224323507,3.6743918350556912,1.0,9.0,1.0,1.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2541670262547177,19.25,19.25,0.0,-0.03085079594286544,25.1,44.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4430-UZIPO,0.0,22.0,0.0,0.3776192424653273,4.0,1.0,0.0,0.0,1.0,1.0,6.54,0.0,1.0,52.0,1.0,0.0,0.0,0.0,-0.146521581478868,0.0,0.2512149855473075,1.0,1.0,48.6,48.6,0.0,0.0,6.54,55.14,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3503-TYDAY,0.49732457309205647,21.0,1.0,0.0,4.0,3.0,0.9907051211902556,6.0,24.0,1.0,9.3,1.0,1.0,27.0,1.0,1.0,0.3624889349779021,0.0,0.26106580727109346,0.0,0.0,0.9514527285771763,0.0,66.3,1559.45,32.59,0.0,223.2,1750.0600000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2195-VVRJF,1.0,58.0,0.021417356033729164,0.0,3.0,2.7732531136638268,0.0,0.0,4.0,1.0,1.88,0.0,1.0,21.0,0.0,0.3252172468249559,0.0,1.0,0.0,0.0,-0.0368438666793004,1.0,1.0,50.38833642276507,202.28945706627547,0.0,0.0,7.52,209.82,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1028-FFNJK,0.49722097597031023,20.0,1.0,0.0,5.997224491218543,1.0,1.0,1.0,9.0,1.0,6.35,0.0,1.0294916836181245,40.57210296066532,1.0,1.0,1.0,1.0,0.0,-0.23813617434221995,0.0,1.0,0.0,65.0,663.05,-0.013426607145900035,0.0,57.15,720.1999999999999,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4462-CYWMH,1.0,55.0,1.0,3.0,3.477390368188196,4.0,0.9560399893285607,4.607263646663613,35.58673360971173,0.912375713544268,21.42600222358906,0.38727216421209676,0.5010073475769924,17.655013996667318,0.22451704219818341,0.363079375858535,0.3387183018838108,0.22271426748289358,0.4609282242787307,0.4448941195859205,0.33420566651617933,0.4163461342576269,0.4427449581282734,55.297102460877646,2252.0728938510815,2.148165432429461,6.0665722991676345,772.7256998812801,3028.7293695736857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6732-FZUGP,1.0,28.0,1.0,0.0,6.266382506175971,1.0,0.0,0.0,72.61951490993584,1.0,7.28,1.0,1.0,51.0,0.5202947985580676,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,105.0,7133.25,0.0,0.0,480.48,7613.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
8788-DOXSU,1.0,58.08034585439116,1.0,0.0,4.0,4.0,1.0,1.0,18.0,1.0,28.635373597551144,1.0,1.0491636780553701,16.0,0.0,0.0,0.0,0.0,1.0,1.2179401553603482,1.0,1.0,1.0,94.75,1691.9,0.0,0.0,615.0600000000001,2306.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
