Customer ID,Gender,Age,Married,Number of Dependents,Zip Code,Satisfaction Score,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Offer A,Offer B,Offer C,Offer D,Offer E,Cable,DSL,Fiber Optic,Month-to-Month,One Year,Two Year,Bank Withdrawal,Credit Card,Mailed Check
7153-CHRBV,1.0,51.058823935739234,1.0184401705634487,1.0,4.0,3.3917844383476465,1.0,7.0,47.0,1.0,1.09,1.0,1.0,26.10996879604781,0.0,0.9447467255910336,0.0,0.0,1.0,0.0,0.0,1.0,0.809031294257456,87.2,4017.45,0.0,0.0,51.23,4068.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1704-NRWYE,1.0,49.59598745758884,0.0,0.0,5.0,2.949264967676915,0.0,0.0,1.75985060363476,1.0,36.4,0.5180107295394026,1.0,29.0,0.2785564033911606,0.0,0.0,0.0,0.0,0.0,0.0244057288598712,1.0,0.6865325472816988,75.35,273.4,0.0,0.0185553629343386,145.6,419.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
9950-MTGYX,0.0,49.0,1.0,0.0,5.0,3.0,1.0,1.0,41.0,1.0,32.02,0.0,1.0,28.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8932784699816624,1.0,1.0,66.5,2728.6,0.0,0.0,1312.8200000000002,4041.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2634-HCZGT,1.0,41.75137358009306,1.0,1.0,4.0,5.0,1.0,5.028859840943195,40.0,1.0,24.51895498725976,0.0,0.0,0.0,0.0,0.0,0.0867488296478721,0.0,0.0,0.0,0.0,0.0,0.0,19.6,808.95,0.0,0.0,918.4,1727.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2657-ALMWY,0.0,30.0,0.0,0.0,3.0,5.0,0.0,0.0,18.0,1.0,17.33,0.0,1.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,892.7,0.0,50.0,311.93999999999994,1254.64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5642-MHDQT,0.5062245978217891,46.38115309866651,0.4892639752564269,0.4236125440770679,5.0,3.0,0.4706734173898412,1.903176081814012,33.58698913710853,0.941481817025565,22.81558927636693,0.3890980789851045,0.5486835154244484,13.599249404091092,0.2562855131776269,0.3191116424003321,0.33195816758437,0.24329104883173,0.4758527778939045,0.4508711487822082,0.3874534595609974,0.4598533753340674,0.5359722367067035,58.15412325944256,2208.607391383265,1.911081715227876,5.966294173420553,771.4786840690564,2984.146686040115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1571-SAVHK,1.0,49.0,1.0,1.0,4.0,4.0,1.0,3.0,59.0,1.1437440094497653,41.09,1.0,1.0,16.0,0.0,0.0,1.0,0.0,1.0,1.1133644816867545,1.0,1.0,1.0,105.08406757765246,5861.75,0.0,0.0,2424.3100000000004,8286.060000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9350-VLHMB,1.0,64.0,1.0,1.0,5.0,3.0,1.0386699540429054,10.0,42.0,1.0,16.67,1.0,1.0,17.0,1.0,1.0,-0.0264275653475657,0.0,1.0,0.0,0.0,1.0,0.6674050726470887,69.4,3058.3,0.0,0.0,700.1400000000001,3758.440000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9770-KXGQU,0.0,30.0,0.0639978030057965,0.0,5.0,3.0,0.0,0.0,52.0,1.0,9.37,0.6599481454239157,1.0,59.0,0.0,0.0,1.0,0.0,0.0,0.8521344157975462,1.0,1.0,1.0,62.50487358677841,3043.7,0.0,0.0,487.24,3530.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2040-VZIKE,0.0,74.0,0.0,0.0,4.0,4.0,0.0,0.0,13.0,1.0765567807665413,27.631205384201884,0.0,1.0,24.0,0.0392732531447529,0.0,1.0,0.0,1.0,1.0,0.62001952185518,1.0,1.0,96.85,1235.55,0.0,0.0,346.84,1582.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4194-FJARJ,0.0,54.0,0.0,0.0678807862545995,4.0,3.0,0.0,0.0,59.0,1.0,39.42,1.0,1.0,21.85268835842862,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,99.45,5623.7,0.0,30.0,2325.78,7979.474292380592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2088-IEBAU,0.5104869308432678,53.67814519249373,1.0365066766347273,0.6205784280276616,3.0,5.0,1.0,1.0,51.31989198813886,1.0,34.61,1.0,1.0,16.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.062002561798382,0.9518988955039404,1.0,96.79580036704846,5073.1,0.0,0.0,1903.5542308843192,6976.650000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
6267-DCFFZ,0.0,43.0,1.0,2.0,4.0,3.0,1.0,4.0,71.0,1.0,15.73,1.0,1.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0247602533571965,1.0,1.0,99.0,7061.65,0.0,0.0,1116.83,8178.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6563-VNPMN,0.0,47.0,0.0409518969093793,0.0,4.0,3.0,0.0,0.0,18.0,1.0,12.67,1.0,0.9717748370765572,23.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,88.35,1639.3,0.0,0.0,228.06,1867.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6585-WCEWR,1.0,28.0,1.0,0.0,3.0,3.104760199880663,1.0,1.0,55.0,1.0,8.8,0.0,1.0,48.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.55,3046.4,0.0,60.0,484.00000000000006,3590.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6231-WFGFH,1.0,47.0,0.0,-0.0869183713207262,3.0,1.0,0.0,0.0,43.0,1.0,49.13,1.0,1.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,77.85,3365.85,0.0,-0.015826091985585,2112.59,5478.4400000000005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4423-YLHDV,1.0,36.0,0.0,0.0,3.4283723930437384,5.0,0.0,0.0,9.0,1.0,13.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,181.8,-2.578984177805933,-2.5802928873515647,123.48,305.28000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2619-WFQWU,1.0,24.0,0.0,0.0,2.0,3.0,0.0080722112815808,0.0,10.293811569076803,1.0,34.43,0.0,1.0,51.0,1.0,0.2686115958184633,1.0,1.0,1.0,0.0,1.0,1.0,1.0,69.5,654.5678018068675,1.3024844628640038,0.0,309.87,963.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7021-XSNYE,0.0,59.31660947981907,0.0,-0.5753297363698862,24.0,1.0,0.0,0.0,26.0,1.0,9.09,1.0,1.0,12.0,0.0,1.0,0.0,0.0016439137543723,1.0,0.0,0.0,0.9447143775259448,1.0,89.15,2277.65,0.0,0.0,236.34,2513.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7912-SYRQT,0.492466253609211,35.81880129008521,1.0,1.4670770036914378,3.0,2.0,1.0,4.0,68.0,1.0,14.79,1.0287378663075986,1.0,47.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.0,7613.00487691263,1.1980376301159157,0.0,1005.72,8617.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2239-CGBUZ,0.0,50.0,0.4848699419429669,0.3958279029452656,4.7148207201455605,3.0,0.4672947890006022,1.9301698586615308,33.44418737204708,0.9383856574367292,22.6085772105856,0.3962876668467078,0.5564936255337097,11.479915866299049,0.2615697793652282,0.3254560281389894,0.3370331381200152,0.2434435073253605,0.4760351862883984,0.4599848772263711,0.3657131240571333,0.4645524852475986,0.5485148861705083,58.77006588745993,2218.692638816695,1.937444208566059,6.11010159358793,765.7569439043688,2988.627461015229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8566-YPRGL,0.0,41.0,1.0,0.6071967500388469,3.764661720986382,5.0,1.0,3.0,61.0,1.0,27.63,1.0,1.0,29.0,0.3333509841565638,0.0,0.7979617166979075,1.0,1.0,1.0,1.0,1.0,0.7558423892418222,106.35,6751.35,0.0,0.0,1685.4299999999998,8436.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3776-EKTKM,1.0,45.0,0.0,0.0,3.0,3.3234687401263816,0.0,0.0,72.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,65.55,4807.45,0.0,0.0,0.0,4807.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9978-HYCIN,0.0,35.0,0.0,0.0,4.0,3.288521956774209,-0.000370842177871,0.1262076835913197,32.01913655586853,0.9595131988408276,23.727549678758216,0.356435076738241,0.5379372610896435,18.287444542575027,0.2564037581448099,0.3054140282759926,0.3194396969690934,0.2782565489943006,0.4511216659535497,0.4250286988128763,0.4487914909620188,0.4408931075672384,0.5202997789375715,57.27005689402707,2143.236861086883,1.6869578590314191,6.029740581664643,764.9273466326664,2912.5110637274297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6910-HADCM,0.0,57.0,1.0,1.0,3.0,4.0,1.0,5.0,3.0,1.0,23.72,0.0,1.0,21.372038485913546,0.0,0.0,0.0,0.1672797233302613,1.0,0.0,0.0,1.0,1.0,80.7,239.45,0.0,0.0,71.16,310.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4808-YNLEU,1.0,34.0,1.0,0.0,2.0,2.0,1.0,1.0,54.0,1.0,42.88570707152813,0.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0328041613278272,1.0,1.0,0.0,109.75,6111.728448071321,1.53538231944881,0.0,2272.86,8383.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
6804-GDMOI,0.0,69.0,1.0,0.0,2.0,2.758652500489849,1.0,2.0,60.0,1.1288186710604895,24.62,0.0,1.0,30.0,1.0,0.9744156513569232,1.0,1.0,1.0,0.5300484639455006,0.0,1.0,1.0,110.0,6668.35,0.0,0.0,1477.1972979468392,8145.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
5921-NGYRH,0.5177711500353677,57.0,0.0,0.0,2.0,3.0,0.0,0.0,12.0,0.8772589117800507,42.58,1.0,1.0,22.0,0.0,0.137565202859712,0.0,1.0,1.0,1.0,0.8495169727054567,1.0,0.0,74.05,872.65,48.61,0.0,510.96,1335.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9711-FJTBX,0.0,59.0,1.0,0.0,4.0,2.7904389483573384,0.9687077978424676,4.258950206756383,55.0,1.0,24.93,0.0,0.9908554757244498,17.0,1.0,0.0,0.0,0.0,1.0,1.1102959659898586,1.0,0.9541753220354152,1.0,94.75,5276.1,0.0,0.0,1371.1525338379442,6647.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5850-BDWCY,0.5062545172622277,45.31276705977114,0.4794969595204809,0.5412406480659315,4.0,4.0,0.4639427442596486,2.2469015322711403,34.05632451433942,0.9472733957759124,22.94068058854177,0.371450385385221,0.5286575833124568,13.638876296472514,0.1817879836286488,0.3298010882234502,0.3322261287756397,0.2637631922403268,0.473885088409232,0.4450192238034659,0.390634493242071,0.4350879625774595,0.5107281406429218,56.82717319557545,2231.450268325368,1.9911499012938765,6.239735185448441,774.7203142075797,3010.4226715043146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6668-CNMFP,0.5127121992174395,49.10259955337021,0.9875326647666848,0.5246783963359802,3.0928576642849896,4.0,1.0,4.6317403093518,46.0,0.8527577647384849,45.95,0.0,1.0,10.0,1.0,0.5502594302439281,1.0,0.7074175205990691,1.0,1.0,1.0,0.8766965859486953,0.0,81.0,4116.870852608919,0.0,8.376292122215208,1834.8120825818391,5960.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6128-AQBMT,1.0,42.0,0.0,0.0,3.0,2.5931729149836604,0.0,0.0,1.0,0.7768310288339041,1.91,0.0,0.1372324635144045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,19.7,0.0,-0.0248294708635809,1.91,21.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2774-LVQUS,1.0,37.0,1.0,0.0,4.0,3.0,1.0,6.0,72.0,1.0,53.64274140199628,1.1001793293264108,1.0,14.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9041397568635412,1.0,1.0,110.9,8240.85,0.0,0.0,3323.513773456122,11564.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3195-TQDZX,0.5098684592283224,45.0,1.0,0.0,3.0,5.0,1.0,2.0,30.0,1.0,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0533091167830285,0.0,0.3106468705235568,20.7,587.1020227224684,0.0,0.0,686.7,1273.8000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7503-EPSZW,0.5102629135426122,65.0,1.0,0.0,4.0,3.0,1.0,8.0,22.0,1.0,22.38,0.0,1.0,14.0,0.0,0.0,0.2624124069163208,0.0,1.0,0.9857873603681454,1.0,1.0,1.0,89.75,1938.9194424355744,0.0,0.0,492.36,2431.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
8158-WPEZG,0.5022162685000369,35.0,0.0,0.0,5.0,5.0,0.0,0.8532559859818625,9.0,1.0,11.5,1.0,1.0,14.0,0.0,0.0,0.1596278747879566,0.0,1.0,0.0,0.0,1.0,1.0,85.5,791.7,0.0,0.0,103.51529601092795,895.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8645-KOMJQ,0.0,45.0,1.0,0.0,4.0,4.0,0.976269295943318,3.9087304098474895,48.0,1.0,17.03,1.0,1.0,15.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,69.55,3437.988002582193,2.383918287527353,0.0,817.44,4253.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3523-QRQLL,0.5109776887838253,52.533921411577175,1.0300681053222496,1.2923193755318694,4.0,4.0,1.0,4.0,72.0,1.0,44.03,1.0,1.0,14.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,109.2,7711.41619509315,0.0,0.0,3170.16,10881.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8819-WFGGJ,1.0,19.0,1.0,0.0,5.0,4.0,1.0,9.0,67.0,1.0,3.28,1.0,0.0228002250846431,11.107720909509952,0.0,0.0830423087289706,0.0,0.0,0.0,0.0,0.0,0.0,0.3090627245949643,24.85,1583.5,0.0,0.0,219.76,1803.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7153-OANIO,0.0,36.0,1.0,0.0,4.0,4.0,0.9749272926180604,4.228535669785446,36.24731010340932,0.9519635150994396,22.43935158134284,0.374175145218648,0.5157469113407042,16.058661721790482,0.1887595269886867,0.3298719229993475,0.3478085449558626,0.2818446084191289,0.4840981022756372,0.4409952682842785,0.4418761085013146,0.4294128431836597,0.5177063682365031,56.55336608257479,2316.816256866085,2.0203893662711847,6.375036080101014,781.0507969445413,3102.2206688710367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9173-IVZVP,1.0,60.0,1.0,0.6752355795793024,3.0,3.0,0.9637332267619544,3.878040355792949,35.33426369656539,0.9194796053142548,22.11531184552414,0.4113038891447803,0.5635008702057059,6.100948701026024,0.2427544963562946,0.3367657848869948,0.3493036462088902,0.2119433577125217,0.5000168493069017,0.4853175552289129,0.3111924505012483,0.4830660536459603,0.5469563072770027,59.12092556979754,2291.026277319625,2.1231528396803254,5.933129401974472,780.4200436839616,3075.262214558638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7771-CFQRQ,1.0,54.0,0.0,0.0,5.539641934119635,2.0,0.0,0.0,13.0,1.0,5.43,0.4538337982385104,1.0,26.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,91.1,1135.7,-7.013465236851606,72.99635233020999,70.59,1286.29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7956-XQWGU,0.5066172801735102,46.3983065854565,0.4892164976733175,0.4328850665238037,4.0,3.0,0.4703817139462118,1.919738924354976,33.569178218528606,0.9394271358912968,22.882736539988265,0.385206744988115,0.5496606510285228,13.432320415642604,0.2630028521425311,0.3193334730484475,0.3328450192561639,0.2433486977934588,0.473394389344647,0.4517158041574119,0.3867402669754186,0.4614767928455066,0.5319860354011448,58.15762058686581,2207.6031015187627,1.884444267949813,5.935331858103015,771.7281431599569,2983.3877710668444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8316-BBQAY,0.0,64.0,1.0,0.0,3.437495368327907,4.0,1.0,1.0,37.0,1.0780200138825975,30.38755647760827,1.0,1.0,11.815924024810489,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,68.1,2479.25,3.409066746559506,0.0,1123.32,3599.153033946276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4065-JJAVA,0.506195970415547,35.0,1.0,-0.3175520437857726,5.0,4.0,1.0,1.0,48.0,1.0,44.72,1.0,1.0,13.0,1.0,0.0,0.0,0.3820310430929164,0.0,0.0,0.0,-0.0734411310291094,1.0,60.6,2985.2756094348497,0.0,100.0,2146.56,5231.81,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4210-QFJMF,1.0,38.0,1.0,1.0,35.0,2.2361697622417767,1.0,2.0,70.0,1.0,31.78,0.0,0.0,0.0,0.0,0.1371973109902337,0.0,0.0,0.1654979770859048,0.0,0.0,0.0,0.0,20.35,1458.1,35.44,0.0,2224.6,3647.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7643-RCHXS,0.0,62.0,0.3025649745831122,0.0,3.0,3.0,0.2735742088135084,0.0,27.0,1.0976902775720738,35.77,0.0,0.0,0.0,0.0,0.0314224576257965,0.0091333193187587,0.0,0.0,0.0,0.0,-0.019079973850036,1.0,23.52513509442709,538.2,0.0,0.0,965.79,1503.9900000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2612-RANWT,0.5019831476251271,45.21277734314925,0.0231964481861656,1.6312410583415355,4.0,3.0,0.0,0.0,18.0,0.9821668601386786,1.42,0.0,0.0,0.0,0.1053003860826279,0.0,0.0508961531482076,0.0,0.0,0.0,-0.0718000249555167,0.0,0.2575027547840582,19.65,411.2066178260853,0.0,0.0,25.56,436.81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3450-WXOAT,0.5033906518747302,44.37327426069706,0.3045740608362318,0.8265203941217492,4.284868890109725,3.791072808802909,0.2611164412976279,0.0,23.0,1.0,7.11,1.0,0.0,0.0,0.0049470054796697,-0.0521961665296611,0.0,0.0471014612355479,-0.082145574416573,0.0,0.0,0.0,0.0,23.85,625.65,0.2663948505975667,0.0,163.53,788.9254136168669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7614-QVWQL,0.0,47.08037368601881,0.0,0.0,5.9309154531377954,2.042118780228681,0.0,-0.741339143863369,12.0,1.0,12.75,1.0,1.0,26.575391267079905,0.0,0.0,0.0,0.0,0.7886238438324105,1.0,1.0,0.0,1.0,94.2,1046.1,7.39,120.0,153.0,1311.7099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
9058-CBREO,1.0,22.0,1.0,0.0,4.0,3.0,1.0,2.0,63.825138981031216,1.0,20.55626775033097,1.0,1.0,41.0,1.0,1.0,1.0,1.0,0.7296728799976635,1.0,1.0,1.0,0.0,88.57783676054368,5727.15,0.0,6.645372688574863,1280.84,7014.636929158953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8779-YIQQA,0.5058984584438271,46.0,0.0,0.0,4.0,3.0,0.0,0.0,34.0,1.0,17.09,0.0,1.0,23.458654265236216,1.0,0.0,0.6949425483303585,0.0,0.0,0.0,0.0,1.0,0.0,56.95,1889.5,2.365503284126365,0.0,583.4383815082775,2470.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8066-POXGX,0.5036575703628483,44.68066934024289,1.0000931325425233,0.9241080204060468,4.0,4.0,1.0,6.0,43.0,1.0,21.08,1.0,1.0,31.82569648899925,1.0,1.0,0.3218723265870359,1.0,0.095287352581507,1.0,1.0,1.0,0.5526152119683997,86.45,3574.5,0.0,0.0,906.44,4480.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4877-EVATK,1.0,51.0,0.0558516572907085,0.0943150034122568,3.0,4.0,0.0,0.0,47.0,1.0,40.25,1.0,1.0,20.0,0.42094487875087,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,94.8,4535.85,3.34,0.0,1891.75,6424.26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5204-HMGYF,1.0,66.0,1.0,0.0,5.0,3.0,1.0,7.0,71.0,1.0,30.72,1.0,0.0,0.0,0.023184732780262,0.0,0.0,0.0,-0.1011984102070906,0.0,0.0,0.0,0.0,23.95,1756.2,0.0,0.0,2181.1241271775616,3937.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2474-LCNUE,1.0,28.0,1.0,3.0,5.0,3.230421567900492,1.0,1.0,37.0,1.0,35.67,0.0,1.0,76.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,58.75,2203.0942204332864,0.0,0.0,1319.79,3522.89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0168-XZKBB,0.5030852929169617,44.16924430503387,0.98523395442154,2.3878215344095484,4.458704351494369,3.0,1.0,1.0,5.0,1.0,5.2,0.0,0.0,0.0,0.0,0.2954468490839753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,85.034199324747,0.0,0.0,26.0,111.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8637-XJIVR,0.0,58.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0,1.0,47.92,0.4570933151921298,1.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,91.7216695837122,573.3,0.0,0.0,287.52,860.8199999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3714-XPXBW,1.0,29.0,0.0,0.0,4.266072088503647,3.0,0.0,0.0,4.0,1.0,46.53,0.0,0.0,0.0,0.0,0.1003228842017046,0.0,0.0,0.0,-0.0158885815757415,0.0,0.0,1.0,20.2,55.66725915317721,0.0,0.0,186.12,241.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2257-BOVXD,1.0,42.0,0.0,0.0,4.0,1.0,0.0,0.0,12.0,0.8871495343484568,7.97,0.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5120792475453919,56.65,654.85,0.0,0.0,95.64,750.496554116449,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8393-DLHGA,0.0,46.0,1.0,0.0,3.0236301295150323,3.3063965933770016,1.0,5.0,27.0,1.0,40.21,0.0,1.0,13.0,0.8212380829938423,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,66.15,1874.45,0.0,0.0,1085.67,2960.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9702-AIUJO,1.0,44.0,0.0,1.0,3.0,5.0,0.0,0.0,3.0,1.0,33.87,1.0,0.0,1.3559499339103382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.4,121.25,0.0,-0.0223012606004183,101.61,222.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7508-MYBOG,1.0,37.0,0.0,0.0,2.0,3.56391037235636,0.0,0.0,31.0,1.0,15.658482805705408,0.1607164048833369,1.0,3.0,0.0,1.0,0.512521764850382,1.0,1.0,1.0,1.0277083327158272,1.0,1.0,79.45,2587.7,0.0,0.0,208.01,2795.712641247707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
